iter	RMSE
3868	1658.212479
3869	1658.18036
3870	1658.178088
3871	1658.157733
3872	1658.078623
3873	1658.030834
3874	1657.991016
3875	1657.945293
3876	1657.898435
3877	1657.870089
3878	1657.847907
3879	1657.795327
3880	1657.72353
3881	1657.674818
3882	1657.647422
3883	1657.608719
3884	1657.606453
3885	1657.560829
3886	1657.532337
3887	1657.492078
3888	1657.456762
3889	1657.421329
3890	1657.3853
3891	1657.336753
3892	1657.298671
3893	1657.245968
3894	1657.221168
3895	1657.164289
3896	1657.13134
3897	1657.098897
3898	1657.055742
3899	1657.006256
3900	1656.970998
3901	1656.882424
3902	1656.803834
3903	1656.757643
3904	1656.68552
3905	1656.637223
3906	1656.617964
3907	1656.596596
3908	1656.59434
3909	1656.558888
3910	1656.508108
3911	1656.504348
3912	1656.448842
3913	1656.431561
3914	1656.327434
3915	1656.267289
3916	1656.228685
3917	1656.226657
3918	1656.185235
3919	1656.138357
3920	1656.079733
3921	1656.037298
3922	1656.011835
3923	1655.979765
3924	1655.922554
3925	1655.885652
3926	1655.85698
3927	1655.783546
3928	1655.743389
3929	1655.705646
3930	1655.65328
3931	1655.609999
3932	1655.573739
3933	1655.531975
3934	1655.470674
3935	1655.437187
3936	1655.377853
3937	1655.328172
3938	1655.311176
3939	1655.288107
3940	1655.246394
3941	1655.214882
3942	1655.146763
3943	1655.144605
3944	1655.132996
3945	1655.075709
3946	1655.054677
3947	1655.031823
3948	1655.008933
3949	1654.957788
3950	1654.892996
3951	1654.861392
3952	1654.82678
3953	1654.809387
3954	1654.772633
3955	1654.704629
3956	1654.665093
3957	1654.622762
3958	1654.544604
3959	1654.512256
3960	1654.477391
3961	1654.405847
3962	1654.345897
3963	1654.304396
3964	1654.266903
3965	1654.23305
3966	1654.211424
3967	1654.177128
3968	1654.13517
3969	1654.132953
3970	1654.071209
3971	1654.036181
3972	1654.001901
3973	1653.982085
3974	1653.918645
3975	1653.915975
3976	1653.865214
3977	1653.817827
3978	1653.773332
3979	1653.734748
3980	1653.676469
3981	1653.674284
3982	1653.630172
3983	1653.628057
3984	1653.538473
3985	1653.479934
3986	1653.436254
3987	1653.385052
3988	1653.316081
3989	1653.287304
3990	1653.223124
3991	1653.165311
3992	1653.115873
3993	1653.053135
3994	1653.026161
3995	1652.982986
3996	1652.942768
3997	1652.912987
3998	1652.845522
3999	1652.817244
4000	1652.793974
4001	1652.686943
4002	1652.632947
4003	1652.605041
4004	1652.58718
4005	1652.537991
4006	1652.51553
4007	1652.513289
4008	1652.477484
4009	1652.431607
4010	1652.356472
4011	1652.309965
4012	1652.268936
4013	1652.220597
4014	1652.203508
4015	1652.176243
4016	1652.154113
4017	1652.065758
4018	1652.063492
4019	1652.008461
4020	1651.902254
4021	1651.855441
4022	1651.826872
4023	1651.739394
4024	1651.702113
4025	1651.625261
4026	1651.606243
4027	1651.568586
4028	1651.566448
4029	1651.522547
4030	1651.471385
4031	1651.434799
4032	1651.419609
4033	1651.380227
4034	1651.319476
4035	1651.286218
4036	1651.212897
4037	1651.133544
4038	1651.107738
4039	1651.073084
4040	1651.014132
4041	1650.985436
4042	1650.955725
4043	1650.887492
4044	1650.866443
4045	1650.833042
4046	1650.774358
4047	1650.716344
4048	1650.653129
4049	1650.605524
4050	1650.566371
4051	1650.507084
4052	1650.455299
4053	1650.418662
4054	1650.388401
4055	1650.349438
4056	1650.327173
4057	1650.289333
4058	1650.26051
4059	1650.229515
4060	1650.176437
4061	1650.096888
4062	1650.044081
4063	1650.024558
4064	1649.979609
4065	1649.966398
4066	1649.929871
4067	1649.887842
4068	1649.870396
4069	1649.762529
4070	1649.700618
4071	1649.670323
4072	1649.635131
4073	1649.615937
4074	1649.586552
4075	1649.573438
4076	1649.518289
4077	1649.437859
4078	1649.421122
4079	1649.383839
4080	1649.347093
4081	1649.328494
4082	1649.288205
4083	1649.268572
4084	1649.219996
4085	1649.204579
4086	1649.170547
4087	1649.128367
4088	1649.07865
4089	1649.056483
4090	1649.018066
4091	1648.950085
4092	1648.94326
4093	1648.896386
4094	1648.874473
4095	1648.810063
4096	1648.758061
4097	1648.724817
4098	1648.67806
4099	1648.637455
4100	1648.59172
4101	1648.555596
4102	1648.489975
4103	1648.469055
4104	1648.397587
4105	1648.363797
4106	1648.347009
4107	1648.305038
4108	1648.2623
4109	1648.222771
4110	1648.162818
4111	1648.105124
4112	1648.09258
4113	1648.048057
4114	1648.023517
4115	1647.99499
4116	1647.921898
4117	1647.877442
4118	1647.847607
4119	1647.811828
4120	1647.782456
4121	1647.709831
4122	1647.660824
4123	1647.566182
4124	1647.547432
4125	1647.504101
4126	1647.474727
4127	1647.445944
4128	1647.442305
4129	1647.380997
4130	1647.332945
4131	1647.285261
4132	1647.264219
4133	1647.19031
4134	1647.154666
4135	1647.105339
4136	1647.076459
4137	1647.026185
4138	1646.959365
4139	1646.906065
4140	1646.879251
4141	1646.831062
4142	1646.809727
4143	1646.786325
4144	1646.695568
4145	1646.693419
4146	1646.668612
4147	1646.65608
4148	1646.595554
4149	1646.544042
4150	1646.50093
4151	1646.446794
4152	1646.403471
4153	1646.36922
4154	1646.333205
4155	1646.266372
4156	1646.237391
4157	1646.158784
4158	1646.110886
4159	1646.071423
4160	1646.047917
4161	1646.01297
4162	1645.996511
4163	1645.946794
4164	1645.911634
4165	1645.867611
4166	1645.830061
4167	1645.799468
4168	1645.797332
4169	1645.758106
4170	1645.685023
4171	1645.633068
4172	1645.596422
4173	1645.577692
4174	1645.558249
4175	1645.532449
4176	1645.456165
4177	1645.397032
4178	1645.360238
4179	1645.343216
4180	1645.298454
4181	1645.209182
4182	1645.19238
4183	1645.108881
4184	1645.082632
4185	1645.038987
4186	1645.005661
4187	1644.955281
4188	1644.915729
4189	1644.898215
4190	1644.874288
4191	1644.809868
4192	1644.790708
4193	1644.72573
4194	1644.708036
4195	1644.657179
4196	1644.624565
4197	1644.622453
4198	1644.562241
4199	1644.502923
4200	1644.478645
4201	1644.449518
4202	1644.399327
4203	1644.3522
4204	1644.293769
4205	1644.236935
4206	1644.181549
4207	1644.130346
4208	1644.080613
4209	1644.03465
4210	1644.005044
4211	1643.967427
4212	1643.949131
4213	1643.933
4214	1643.904493
4215	1643.877886
4216	1643.865629
4217	1643.809265
4218	1643.792541
4219	1643.780418
4220	1643.760733
4221	1643.725634
4222	1643.710547
4223	1643.692034
4224	1643.618107
4225	1643.538769
4226	1643.531173
4227	1643.463266
4228	1643.439321
4229	1643.372368
4230	1643.337673
4231	1643.304848
4232	1643.27951
4233	1643.191932
4234	1643.147726
4235	1643.092728
4236	1643.076881
4237	1643.033932
4238	1643.01796
4239	1643.002248
4240	1642.935506
4241	1642.894508
4242	1642.850384
4243	1642.808929
4244	1642.758247
4245	1642.730642
4246	1642.702426
4247	1642.604368
4248	1642.555301
4249	1642.483009
4250	1642.43746
4251	1642.394253
4252	1642.373098
4253	1642.320903
4254	1642.253473
4255	1642.218866
4256	1642.149191
4257	1642.097557
4258	1642.026792
4259	1641.990669
4260	1641.940872
4261	1641.885729
4262	1641.809501
4263	1641.760332
4264	1641.734117
4265	1641.682289
4266	1641.654222
4267	1641.623359
4268	1641.585026
4269	1641.556248
4270	1641.518638
4271	1641.499869
4272	1641.464422
4273	1641.443866
4274	1641.433108
4275	1641.378608
4276	1641.376361
4277	1641.33687
4278	1641.232308
4279	1641.169046
4280	1641.13665
4281	1641.108129
4282	1641.060259
4283	1640.967119
4284	1640.965055
4285	1640.892664
4286	1640.890526
4287	1640.844361
4288	1640.824672
4289	1640.807175
4290	1640.766284
4291	1640.713117
4292	1640.673847
4293	1640.599954
4294	1640.567597
4295	1640.513916
4296	1640.453057
4297	1640.376454
4298	1640.310882
4299	1640.28037
4300	1640.226932
4301	1640.164935
4302	1640.123022
4303	1640.092272
4304	1640.044337
4305	1640.013806
4306	1639.973307
4307	1639.945555
4308	1639.913355
4309	1639.902327
4310	1639.883877
4311	1639.821712
4312	1639.751584
4313	1639.71186
4314	1639.693768
4315	1639.637283
4316	1639.62026
4317	1639.556138
4318	1639.533151
4319	1639.501384
4320	1639.421347
4321	1639.398638
4322	1639.365698
4323	1639.334594
4324	1639.293668
4325	1639.270348
4326	1639.225767
4327	1639.195061
4328	1639.145732
4329	1639.094586
4330	1639.061621
4331	1638.989032
4332	1638.986998
4333	1638.970161
4334	1638.934329
4335	1638.890445
4336	1638.822397
4337	1638.799987
4338	1638.702898
4339	1638.677226
4340	1638.605964
4341	1638.539406
4342	1638.507177
4343	1638.421007
4344	1638.403339
4345	1638.374199
4346	1638.324777
4347	1638.287342
4348	1638.260572
4349	1638.224941
4350	1638.181949
4351	1638.160886
4352	1638.09748
4353	1638.046784
4354	1638.011772
4355	1638.009579
4356	1637.952604
4357	1637.918917
4358	1637.86532
4359	1637.822524
4360	1637.771551
4361	1637.72599
4362	1637.650434
4363	1637.633799
4364	1637.595518
4365	1637.543307
4366	1637.501222
4367	1637.468358
4368	1637.420359
4369	1637.39932
4370	1637.344953
4371	1637.261035
4372	1637.259031
4373	1637.225873
4374	1637.163468
4375	1637.086575
4376	1637.036015
4377	1636.980761
4378	1636.937917
4379	1636.899503
4380	1636.849812
4381	1636.812106
4382	1636.780641
4383	1636.763482
4384	1636.730489
4385	1636.683247
4386	1636.631662
4387	1636.601774
4388	1636.554576
4389	1636.518477
4390	1636.479013
4391	1636.429897
4392	1636.414791
4393	1636.363944
4394	1636.305114
4395	1636.247883
4396	1636.216783
4397	1636.138938
4398	1636.115622
4399	1636.040178
4400	1636.007924
4401	1635.981124
4402	1635.932507
4403	1635.892676
4404	1635.868252
4405	1635.826255
4406	1635.807711
4407	1635.724242
4408	1635.684887
4409	1635.643453
4410	1635.554083
4411	1635.508975
4412	1635.482346
4413	1635.460277
4414	1635.415822
4415	1635.373122
4416	1635.338991
4417	1635.324258
4418	1635.293541
4419	1635.291559
4420	1635.253613
4421	1635.223128
4422	1635.181673
4423	1635.14225
4424	1635.130728
4425	1635.08309
4426	1635.025628
4427	1634.984395
4428	1634.950537
4429	1634.905342
4430	1634.888089
4431	1634.831655
4432	1634.77606
4433	1634.720788
4434	1634.660523
4435	1634.637916
4436	1634.605417
4437	1634.583623
4438	1634.527486
4439	1634.510098
4440	1634.437925
4441	1634.434151
4442	1634.399434
4443	1634.299832
4444	1634.235107
4445	1634.187908
4446	1634.14666
4447	1634.098628
4448	1634.082444
4449	1634.031077
4450	1634.000806
4451	1633.99691
4452	1633.939327
4453	1633.857365
4454	1633.786051
4455	1633.737958
4456	1633.684992
4457	1633.683116
4458	1633.64873
4459	1633.599465
4460	1633.580552
4461	1633.528165
4462	1633.47962
4463	1633.43792
4464	1633.417463
4465	1633.379195
4466	1633.345304
4467	1633.278213
4468	1633.223355
4469	1633.195999
4470	1633.163964
4471	1633.083667
4472	1633.047436
4473	1632.996165
4474	1632.944248
4475	1632.915431
4476	1632.892244
4477	1632.889789
4478	1632.843162
4479	1632.784914
4480	1632.689206
4481	1632.654358
4482	1632.616134
4483	1632.559619
4484	1632.533745
4485	1632.468656
4486	1632.422882
4487	1632.389726
4488	1632.358904
4489	1632.329213
4490	1632.265168
4491	1632.201747
4492	1632.127248
4493	1632.107124
4494	1632.074723
4495	1632.018562
4496	1631.975872
4497	1631.960122
4498	1631.908459
4499	1631.886765
4500	1631.873659
4501	1631.856726
4502	1631.805732
4503	1631.766275
4504	1631.698577
4505	1631.642816
4506	1631.615601
4507	1631.5846
4508	1631.556229
4509	1631.536534
4510	1631.481507
4511	1631.442472
4512	1631.375548
4513	1631.316505
4514	1631.314522
4515	1631.260052
4516	1631.223392
4517	1631.144661
4518	1631.10494
4519	1631.095131
4520	1631.055379
4521	1631.03691
4522	1631.015632
4523	1630.967687
4524	1630.887987
4525	1630.874262
4526	1630.832229
4527	1630.815121
4528	1630.813148
4529	1630.802618
4530	1630.781059
4531	1630.731443
4532	1630.711124
4533	1630.650943
4534	1630.616599
4535	1630.578401
4536	1630.526221
4537	1630.484676
4538	1630.443636
4539	1630.408547
4540	1630.380106
4541	1630.331864
4542	1630.288243
4543	1630.255514
4544	1630.226924
4545	1630.18113
4546	1630.146538
4547	1630.136395
4548	1630.132602
4549	1630.078681
4550	1630.034877
4551	1629.994051
4552	1629.915361
4553	1629.869056
4554	1629.855631
4555	1629.818506
4556	1629.782554
4557	1629.763258
4558	1629.715208
4559	1629.69328
4560	1629.646984
4561	1629.645033
4562	1629.616803
4563	1629.571106
4564	1629.554595
4565	1629.552807
4566	1629.514331
4567	1629.496746
4568	1629.477925
4569	1629.452798
4570	1629.408121
4571	1629.40539
4572	1629.382254
4573	1629.320265
4574	1629.273592
4575	1629.242505
4576	1629.191869
4577	1629.152485
4578	1629.12133
4579	1629.064099
4580	1629.025763
4581	1629.008334
4582	1628.986764
4583	1628.938943
4584	1628.901117
4585	1628.825498
4586	1628.823774
4587	1628.782933
4588	1628.710964
4589	1628.680298
4590	1628.624101
4591	1628.570081
4592	1628.50554
4593	1628.479558
4594	1628.431049
4595	1628.414437
4596	1628.378846
4597	1628.289946
4598	1628.267228
4599	1628.195774
4600	1628.13877
4601	1628.096527
4602	1628.07648
4603	1628.02173
4604	1627.971849
4605	1627.903812
4606	1627.860066
4607	1627.835024
4608	1627.801438
4609	1627.721373
4610	1627.699607
4611	1627.616434
4612	1627.567689
4613	1627.529978
4614	1627.469001
4615	1627.450668
4616	1627.41244
4617	1627.386739
4618	1627.349158
4619	1627.32968
4620	1627.249318
4621	1627.203497
4622	1627.163467
4623	1627.108557
4624	1627.051252
4625	1627.010324
4626	1626.974395
4627	1626.928609
4628	1626.926324
4629	1626.891343
4630	1626.875961
4631	1626.805376
4632	1626.768743
4633	1626.700884
4634	1626.649368
4635	1626.612233
4636	1626.565937
4637	1626.544692
4638	1626.479641
4639	1626.449553
4640	1626.395688
4641	1626.376012
4642	1626.334906
4643	1626.304395
4644	1626.243252
4645	1626.170191
4646	1626.056545
4647	1626.029119
4648	1625.988397
4649	1625.948935
4650	1625.895604
4651	1625.857087
4652	1625.837974
4653	1625.790264
4654	1625.780636
4655	1625.757724
4656	1625.750205
4657	1625.693487
4658	1625.665603
4659	1625.624574
4660	1625.593061
4661	1625.534284
4662	1625.499526
4663	1625.480178
4664	1625.424572
4665	1625.391387
4666	1625.334791
4667	1625.307266
4668	1625.277564
4669	1625.241371
4670	1625.193168
4671	1625.17994
4672	1625.178198
4673	1625.14549
4674	1625.099147
4675	1625.091651
4676	1625.047094
4677	1625.024898
4678	1624.992791
4679	1624.932336
4680	1624.918765
4681	1624.87054
4682	1624.86122
4683	1624.835772
4684	1624.756021
4685	1624.72574
4686	1624.685965
4687	1624.67185
4688	1624.63159
4689	1624.602449
4690	1624.569815
4691	1624.510138
4692	1624.507812
4693	1624.462872
4694	1624.449915
4695	1624.403552
4696	1624.340247
4697	1624.288767
4698	1624.272287
4699	1624.238314
4700	1624.216762
4701	1624.197764
4702	1624.1216
4703	1624.052841
4704	1624.020995
4705	1623.970233
4706	1623.96857
4707	1623.936764
4708	1623.898606
4709	1623.872734
4710	1623.850718
4711	1623.81848
4712	1623.785117
4713	1623.75448
4714	1623.69922
4715	1623.681508
4716	1623.650621
4717	1623.620542
4718	1623.578343
4719	1623.557287
4720	1623.526961
4721	1623.52467
4722	1623.486074
4723	1623.396911
4724	1623.326695
4725	1623.28778
4726	1623.272632
4727	1623.219024
4728	1623.155519
4729	1623.070653
4730	1623.062852
4731	1623.014603
4732	1622.935884
4733	1622.898458
4734	1622.821967
4735	1622.800317
4736	1622.739103
4737	1622.724949
4738	1622.709321
4739	1622.681732
4740	1622.665431
4741	1622.636994
4742	1622.603036
4743	1622.534457
4744	1622.516288
4745	1622.473639
4746	1622.443226
4747	1622.384031
4748	1622.326887
4749	1622.319161
4750	1622.284897
4751	1622.27154
4752	1622.225047
4753	1622.222607
4754	1622.166716
4755	1622.141708
4756	1622.088336
4757	1622.013367
4758	1621.94762
4759	1621.892138
4760	1621.849649
4761	1621.82045
4762	1621.782613
4763	1621.766341
4764	1621.733803
4765	1621.668476
4766	1621.619269
4767	1621.596497
4768	1621.556222
4769	1621.527978
4770	1621.472561
4771	1621.430855
4772	1621.411784
4773	1621.368992
4774	1621.336592
4775	1621.303615
4776	1621.225622
4777	1621.213161
4778	1621.178846
4779	1621.11133
4780	1621.021588
4781	1621.019325
4782	1620.981634
4783	1620.976268
4784	1620.889161
4785	1620.847527
4786	1620.829198
4787	1620.811677
4788	1620.769219
4789	1620.738121
4790	1620.681514
4791	1620.628756
4792	1620.597353
4793	1620.510951
4794	1620.483361
4795	1620.435229
4796	1620.39102
4797	1620.354943
4798	1620.31794
4799	1620.285855
4800	1620.229154
4801	1620.187426
4802	1620.155633
4803	1620.135688
4804	1620.091945
4805	1620.066809
4806	1620.032616
4807	1619.992695
4808	1619.958361
4809	1619.952312
4810	1619.927727
4811	1619.874961
4812	1619.798066
4813	1619.74988
4814	1619.695279
4815	1619.670978
4816	1619.626325
4817	1619.587761
4818	1619.551898
4819	1619.520504
4820	1619.494932
4821	1619.451809
4822	1619.413326
4823	1619.375973
4824	1619.339355
4825	1619.320897
4826	1619.270599
4827	1619.215825
4828	1619.203286
4829	1619.151881
4830	1619.091407
4831	1619.053139
4832	1619.02567
4833	1619.013257
4834	1618.962881
4835	1618.944178
4836	1618.902133
4837	1618.866391
4838	1618.835931
4839	1618.801919
4840	1618.789473
4841	1618.762667
4842	1618.744794
4843	1618.714771
4844	1618.65841
4845	1618.638837
4846	1618.604494
4847	1618.547428
4848	1618.522626
4849	1618.491121
4850	1618.43435
4851	1618.400134
4852	1618.362838
4853	1618.360619
4854	1618.34362
4855	1618.31379
4856	1618.308839
4857	1618.291779
4858	1618.236178
4859	1618.192823
4860	1618.178228
4861	1618.150884
4862	1618.098854
4863	1618.087544
4864	1618.033181
4865	1618.00595
4866	1617.906476
4867	1617.860736
4868	1617.81259
4869	1617.763538
4870	1617.744118
4871	1617.678368
4872	1617.649365
4873	1617.583169
4874	1617.557559
4875	1617.529434
4876	1617.513266
4877	1617.485279
4878	1617.430749
4879	1617.417016
4880	1617.376701
4881	1617.339114
4882	1617.311741
4883	1617.26211
4884	1617.256933
4885	1617.230851
4886	1617.194096
4887	1617.138818
4888	1617.083204
4889	1617.066743
4890	1617.064982
4891	1616.992455
4892	1616.943817
4893	1616.9034
4894	1616.885183
4895	1616.830653
4896	1616.750341
4897	1616.733178
4898	1616.719591
4899	1616.69253
4900	1616.600467
4901	1616.550409
4902	1616.524041
4903	1616.48376
4904	1616.450157
4905	1616.416598
4906	1616.408649
4907	1616.379005
4908	1616.314111
4909	1616.271652
4910	1616.225218
4911	1616.207264
4912	1616.171162
4913	1616.088843
4914	1616.06849
4915	1616.042269
4916	1615.998991
4917	1615.939888
4918	1615.905488
4919	1615.86915
4920	1615.83988
4921	1615.838256
4922	1615.758144
4923	1615.713231
4924	1615.674596
4925	1615.643507
4926	1615.598058
4927	1615.54124
4928	1615.523452
4929	1615.491244
4930	1615.47909
4931	1615.439287
4932	1615.420378
4933	1615.378501
4934	1615.305471
4935	1615.254649
4936	1615.215873
4937	1615.190755
4938	1615.171219
4939	1615.15904
4940	1615.077393
4941	1615.013692
4942	1614.966485
4943	1614.918757
4944	1614.864952
4945	1614.830161
4946	1614.790923
4947	1614.756214
4948	1614.740799
4949	1614.732139
4950	1614.667382
4951	1614.64959
4952	1614.607413
4953	1614.554995
4954	1614.537206
4955	1614.535046
4956	1614.479338
4957	1614.415746
4958	1614.394758
4959	1614.38069
4960	1614.33633
4961	1614.301654
4962	1614.217414
4963	1614.189564
4964	1614.131239
4965	1614.099814
4966	1614.080671
4967	1614.030932
4968	1614.016629
4969	1613.985449
4970	1613.956271
4971	1613.895778
4972	1613.832243
4973	1613.809674
4974	1613.756083
4975	1613.744075
4976	1613.707869
4977	1613.682113
4978	1613.654277
4979	1613.590045
4980	1613.511423
4981	1613.445765
4982	1613.40674
4983	1613.339161
4984	1613.290042
4985	1613.25528
4986	1613.210271
4987	1613.151392
4988	1613.124485
4989	1613.122387
4990	1613.088382
4991	1613.022381
4992	1612.978497
4993	1612.965484
4994	1612.947447
4995	1612.914368
4996	1612.863186
4997	1612.843405
4998	1612.769863
4999	1612.746173
5000	1612.702493
5001	1612.672257
5002	1612.61517
5003	1612.592078
5004	1612.568209
5005	1612.541583
5006	1612.484037
5007	1612.469486
5008	1612.418711
5009	1612.39732
5010	1612.365345
5011	1612.34628
5012	1612.307887
5013	1612.290484
5014	1612.222363
5015	1612.130821
5016	1612.097886
5017	1612.048794
5018	1611.986473
5019	1611.97298
5020	1611.935406
5021	1611.90959
5022	1611.821462
5023	1611.769026
5024	1611.737313
5025	1611.703215
5026	1611.688316
5027	1611.664866
5028	1611.641299
5029	1611.623649
5030	1611.585442
5031	1611.567787
5032	1611.539944
5033	1611.489062
5034	1611.451935
5035	1611.422526
5036	1611.399055
5037	1611.367037
5038	1611.346677
5039	1611.322734
5040	1611.281324
5041	1611.228669
5042	1611.169076
5043	1611.107212
5044	1611.08946
5045	1611.042139
5046	1611.016231
5047	1610.960992
5048	1610.917964
5049	1610.877654
5050	1610.847004
5051	1610.8173
5052	1610.810179
5053	1610.791381
5054	1610.752557
5055	1610.711165
5056	1610.693635
5057	1610.643906
5058	1610.6355
5059	1610.596242
5060	1610.570816
5061	1610.554246
5062	1610.528
5063	1610.497581
5064	1610.432683
5065	1610.367003
5066	1610.308172
5067	1610.270515
5068	1610.196052
5069	1610.139629
5070	1610.136767
5071	1610.120822
5072	1610.082538
5073	1610.055508
5074	1609.996025
5075	1609.976215
5076	1609.919194
5077	1609.917622
5078	1609.902288
5079	1609.864203
5080	1609.823638
5081	1609.788511
5082	1609.747771
5083	1609.714993
5084	1609.676091
5085	1609.640659
5086	1609.614407
5087	1609.555242
5088	1609.52126
5089	1609.503305
5090	1609.473415
5091	1609.455079
5092	1609.418523
5093	1609.374818
5094	1609.328361
5095	1609.264755
5096	1609.244159
5097	1609.238508
5098	1609.208504
5099	1609.164856
5100	1609.147549
5101	1609.120287
5102	1609.093549
5103	1609.060946
5104	1609.035444
5105	1608.989114
5106	1608.943036
5107	1608.913976
5108	1608.896397
5109	1608.841555
5110	1608.801633
5111	1608.745235
5112	1608.674062
5113	1608.642011
5114	1608.572813
5115	1608.533156
5116	1608.479822
5117	1608.450676
5118	1608.404573
5119	1608.355182
5120	1608.304781
5121	1608.291293
5122	1608.275073
5123	1608.244913
5124	1608.189995
5125	1608.157285
5126	1608.127291
5127	1608.032376
5128	1608.007837
5129	1607.969052
5130	1607.929123
5131	1607.893926
5132	1607.852896
5133	1607.828109
5134	1607.784207
5135	1607.740583
5136	1607.714414
5137	1607.675696
5138	1607.636829
5139	1607.63257
5140	1607.598419
5141	1607.582199
5142	1607.554857
5143	1607.537802
5144	1607.531998
5145	1607.456852
5146	1607.409166
5147	1607.401774
5148	1607.389474
5149	1607.354925
5150	1607.336845
5151	1607.31486
5152	1607.298474
5153	1607.288901
5154	1607.286534
5155	1607.256911
5156	1607.233972
5157	1607.1528
5158	1607.105825
5159	1607.086066
5160	1607.033875
5161	1606.986351
5162	1606.935436
5163	1606.877128
5164	1606.843834
5165	1606.801888
5166	1606.766548
5167	1606.731849
5168	1606.69507
5169	1606.670502
5170	1606.628554
5171	1606.598223
5172	1606.527177
5173	1606.470627
5174	1606.447254
5175	1606.434744
5176	1606.386911
5177	1606.361481
5178	1606.348204
5179	1606.324127
5180	1606.289164
5181	1606.263461
5182	1606.225215
5183	1606.194243
5184	1606.145754
5185	1606.118636
5186	1606.070648
5187	1606.025795
5188	1605.981047
5189	1605.952537
5190	1605.870418
5191	1605.827785
5192	1605.794304
5193	1605.764853
5194	1605.732575
5195	1605.706471
5196	1605.657768
5197	1605.616465
5198	1605.559085
5199	1605.545385
5200	1605.514261
5201	1605.44241
5202	1605.414671
5203	1605.367161
5204	1605.31903
5205	1605.273695
5206	1605.247258
5207	1605.209834
5208	1605.18726
5209	1605.148072
5210	1605.137192
5211	1605.092861
5212	1605.05468
5213	1605.001005
5214	1604.971722
5215	1604.957999
5216	1604.955661
5217	1604.895212
5218	1604.851829
5219	1604.758038
5220	1604.730863
5221	1604.691465
5222	1604.645006
5223	1604.599227
5224	1604.560865
5225	1604.530113
5226	1604.517935
5227	1604.501512
5228	1604.477358
5229	1604.437776
5230	1604.389576
5231	1604.361692
5232	1604.313363
5233	1604.292308
5234	1604.217189
5235	1604.147168
5236	1604.099964
5237	1604.068695
5238	1604.008158
5239	1603.977866
5240	1603.970401
5241	1603.965882
5242	1603.903816
5243	1603.850535
5244	1603.806067
5245	1603.781647
5246	1603.75429
5247	1603.701691
5248	1603.651737
5249	1603.595867
5250	1603.542222
5251	1603.492684
5252	1603.49037
5253	1603.429224
5254	1603.403336
5255	1603.37601
5256	1603.334576
5257	1603.293555
5258	1603.280735
5259	1603.222882
5260	1603.182121
5261	1603.150677
5262	1603.118273
5263	1603.09768
5264	1603.075167
5265	1603.0526
5266	1603.015448
5267	1602.989601
5268	1602.980761
5269	1602.95852
5270	1602.951839
5271	1602.894427
5272	1602.864428
5273	1602.825191
5274	1602.79534
5275	1602.73042
5276	1602.700954
5277	1602.692931
5278	1602.645469
5279	1602.600799
5280	1602.583308
5281	1602.536531
5282	1602.512081
5283	1602.475639
5284	1602.417637
5285	1602.391412
5286	1602.321826
5287	1602.310403
5288	1602.244537
5289	1602.228272
5290	1602.171772
5291	1602.104378
5292	1602.081163
5293	1602.046429
5294	1601.994167
5295	1601.948888
5296	1601.926725
5297	1601.885303
5298	1601.859256
5299	1601.843369
5300	1601.812712
5301	1601.810205
5302	1601.764774
5303	1601.733487
5304	1601.677868
5305	1601.625726
5306	1601.608226
5307	1601.570463
5308	1601.5407
5309	1601.519372
5310	1601.468306
5311	1601.400106
5312	1601.345298
5313	1601.320922
5314	1601.283474
5315	1601.238737
5316	1601.222733
5317	1601.168699
5318	1601.156455
5319	1601.139864
5320	1601.098538
5321	1601.035271
5322	1601.003631
5323	1600.992788
5324	1600.956443
5325	1600.913753
5326	1600.884385
5327	1600.794006
5328	1600.765299
5329	1600.719178
5330	1600.700601
5331	1600.672908
5332	1600.626502
5333	1600.598045
5334	1600.571282
5335	1600.499458
5336	1600.462039
5337	1600.434414
5338	1600.399561
5339	1600.386285
5340	1600.363132
5341	1600.292549
5342	1600.273453
5343	1600.229022
5344	1600.208891
5345	1600.180995
5346	1600.151475
5347	1600.127784
5348	1600.094276
5349	1600.021001
5350	1599.992462
5351	1599.955095
5352	1599.940744
5353	1599.917213
5354	1599.845398
5355	1599.820268
5356	1599.788458
5357	1599.728341
5358	1599.687596
5359	1599.636633
5360	1599.577364
5361	1599.564036
5362	1599.529613
5363	1599.514051
5364	1599.458387
5365	1599.42829
5366	1599.350905
5367	1599.295508
5368	1599.254724
5369	1599.20847
5370	1599.163859
5371	1599.149059
5372	1599.13637
5373	1599.11963
5374	1599.082541
5375	1599.037494
5376	1599.025037
5377	1598.998979
5378	1598.982364
5379	1598.974519
5380	1598.928067
5381	1598.87558
5382	1598.844028
5383	1598.811907
5384	1598.777599
5385	1598.755974
5386	1598.728785
5387	1598.703811
5388	1598.681262
5389	1598.634572
5390	1598.607733
5391	1598.581482
5392	1598.556359
5393	1598.528061
5394	1598.504721
5395	1598.471287
5396	1598.40855
5397	1598.363183
5398	1598.348516
5399	1598.314
5400	1598.304643
5401	1598.27926
5402	1598.265327
5403	1598.237905
5404	1598.19918
5405	1598.148603
5406	1598.114796
5407	1598.083821
5408	1598.035974
5409	1597.996941
5410	1597.938768
5411	1597.898569
5412	1597.854233
5413	1597.808871
5414	1597.754999
5415	1597.695678
5416	1597.664377
5417	1597.624442
5418	1597.563609
5419	1597.517013
5420	1597.510047
5421	1597.48496
5422	1597.441386
